;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;name;age
982;139-32-4183;A;Yangon;Member;Feminino;Sports and travel;97,48;9;43,866;921,186;3/14/2019;14:19;pix;877,32;4,761,904,762;43,866;7,4;Ester Pires;57
983;148-41-7930;C;Naypyitaw;Normal;Masculino;Saúde e beleza;99,96;7;34,986;734,706;1/23/2019;10:33;Dinheiro;699,72;4,761,904,762;34,986;6,1;Jade Melo;54
984;189-40-5216;C;Naypyitaw;Normal;Masculino;Acessórios eletrônicos;96,37;7;337,295;7,083,195;1/9/2019;11:40;Dinheiro;674,59;4,761,904,762;337,295;6,0;Théo Fonseca;44
985;374-38-5555;B;Mandalay;Normal;Feminino;Fashion accessories;63,71;5;159,275;3,344,775;2/7/2019;19:30;pix;318,55;4,761,904,762;159,275;8,5;Heloisa Silveira;56
986;764-44-8999;B;Mandalay;Normal;Feminino;Saúde e beleza;14,76;2;1,476;30,996;2/18/2019;14:42;pix;29,52;4,761,904,762;1,476;4,3;Bruna Monteiro;24
987;552-44-5977;B;Mandalay;Member;Masculino;Saúde e beleza;62,0;8;24,8;520,8;1/3/2019;19:08;Cartão de Crédito;496,0;4,761,904,762;24,8;6,2;Sabrina Dias;50
988;267-62-7380;C;Naypyitaw;Member;Masculino;Acessórios eletrônicos;82,34;10;41,17;864,57;3/29/2019;19:12;pix;823,4;4,761,904,762;41,17;4,3;Maria Alice Pastor;35
989;430-53-4718;B;Mandalay;Member;Masculino;Saúde e beleza;75,37;8;30,148;633,108;1/28/2019;15:46;Cartão de Crédito;602,96;4,761,904,762;30,148;8,4;Vitor Hugo Vasconcelos;48
990;886-18-2897;A;Yangon;Normal;Feminino;Food and beverages;56,56;5;14,14;296,94;3/22/2019;19:06;Cartão de Crédito;282,8;4,761,904,762;14,14;4,5;Paulo Fogaça;54
991;602-16-6955;B;Mandalay;Normal;Feminino;Sports and travel;76,6;10;38,3;804,3;1/24/2019;18:10;pix;766,0;4,761,904,762;38,3;6,0;Emanuella Leão;70
992;745-74-0715;A;Yangon;Normal;Masculino;Acessórios eletrônicos;58,03;2;5,803;121,863;3/10/2019;20:46;pix;116,06;4,761,904,762;5,803;8,8;Milena Melo;28
993;690-01-6631;B;Mandalay;Normal;Masculino;Fashion accessories;17,49;10;8,745;183,645;2/22/2019;18:35;pix;174,9;4,761,904,762;8,745;6,6;Theodoro Dias;28
994;652-49-6720;C;Naypyitaw;Member;Feminino;Acessórios eletrônicos;60,95;1;30,475;639,975;2/18/2019;11:40;pix;60,95;4,761,904,762;30,475;5,9;Henry Aparecida;57
995;233-67-5758;C;Naypyitaw;Normal;Masculino;Saúde e beleza;40,35;1;20,175;423,675;1/29/2019;13:46;pix;40,35;4,761,904,762;20,175;6,2;Henry da Cruz;37
996;303-96-2227;B;Mandalay;Normal;Feminino;Casa e estilo de vida;97,38;10;48,69;1022,49;3/2/2019;17:16;pix;973,8;4,761,904,762;48,69;4,4;Eloá Porto;29
997;727-02-1313;A;Yangon;Member;Masculino;Food and beverages;31,84;1;1,592;33,432;2/9/2019;13:22;Dinheiro;31,84;4,761,904,762;1,592;7,7;Rhavi Machado;21
998;347-56-2442;A;Yangon;Normal;Masculino;Casa e estilo de vida;65,82;1;3,291;69,111;2/22/2019;15:33;Dinheiro;65,82;4,761,904,762;3,291;4,1;Maria Julia Fernandes;61
999;849-09-3807;A;Yangon;Member;Feminino;Fashion accessories;88,34;7;30,919;649,299;2/18/2019;13:28;Dinheiro;618,38;4,761,904,762;30,919;6,6;Vitor Cavalcanti;65
